19, 8, 2, -0.205113, 29.56101
19, 9, 2, -0.188496, 33.83736
19, 10, 2, -0.162292, 41.93169
19, 11, 2, -0.148836, 46.97441
19, 12, 2, -0.135069, 53.00117
19, 13, 2, -0.122446, 59.54171
19, 14, 2, -0.111106, 66.51226
19, 15, 2, -0.101054, 73.83545
19, 16, 2, -0.0943174, 79.51183
19, 17, 2, -0.0836991, 90.11154
19, 18, 2, -0.0772183, 97.85322
19, 19, 2, -0.0645699, 116.96109
19, 20, 2, -0.0617964, 122.09119
19, 21, 2, -0.0571805, 131.62282
19, 22, 2, -0.0523664, 143.17995
19, 23, 2, -0.0512275, 146.19709
19, 24, 2, -0.0459026, 162.13179
19, 25, 2, -0.0423572, 174.74833
19, 26, 2, -0.0392888, 187.33369
19, 27, 2, -0.0366231, 199.81844
19, 28, 2, -0.0345793, 210.54509
19, 29, 2, -0.0304436, 236.36496
19, 31, 2, -0.0270892, 262.50189
19, 32, 2, -0.0254207, 277.8362
19, 33, 2, -0.0240414, 291.97359
19, 34, 2, -0.0223129, 311.9449
19, 35, 2, -0.0210251, 328.76337
19, 37, 2, -0.0188239, 362.33073
19, 39, 2, -0.016206, 413.06658
19, 46, 2, -0.0114039, 560.03586
19, 52, 2, -0.00841474, 726.96156
19, 55, 2, -0.00739174, 811.9994
19, 58, 2, -0.00637691, 920.85719
19, 68, 2, -0.0043207, 1280.87453
19, 86, 2, -0.00234568, 2143.38173
23, 1, 1, -0.291479, 14.98687
23, 1, 2, -0.331085, 3.09905
23, 2, 1, -0.204009, 36.10439
23, 2, 2, -0.324539, 6.24511
23, 3, 1, -0.125007, 70.3354
23, 3, 2, -0.314196, 9.4831
23, 4, 1, -0.0712418, 128.41478
23, 4, 2, -0.300794, 12.85402
23, 5, 2, -0.285181, 16.39362
23, 6, 2, -0.268201, 20.13125
23, 7, 1, -0.0112541, 685.70496
23, 7, 2, -0.250616, 24.08853
23, 8, 2, -0.233068, 28.27598
23, 9, 2, -0.216099, 32.68152
23, 10, 2, -0.200306, 37.21702
23, 11, 2, -0.187448, 41.30927
23, 12, 2, -0.163206, 50.37508
23, 13, 2, -0.152527, 55.09953
23, 14, 2, -0.140939, 60.89978
23, 15, 2, -0.129979, 67.19117
23, 16, 2, -0.119871, 73.86908
23, 17, 2, -0.110642, 80.89247
23, 18, 2, -0.102289, 88.20741
23, 19, 2, -0.0950648, 95.44913
23, 20, 2, -0.0871029, 104.66526
23, 21, 2, -0.0812908, 112.40813
23, 22, 2, -0.0762817, 119.92544
23, 24, 2, -0.0625279, 146.10879
23, 25, 2, -0.0588177, 155.05225
23, 26, 2, -0.0549186, 165.62814
23, 27, 2, -0.0506623, 178.85302
23, 29, 2, -0.0460729, 195.58528
23, 30, 2, -0.0430802, 208.23705
23, 31, 2, -0.0404419, 220.79982
23, 32, 2, -0.0380777, 233.39953
23, 33, 2, -0.0360069, 245.66729
23, 34, 2, -0.0344607, 255.64887
23, 35, 2, -0.0305402, 285.30985
23, 36, 2, -0.0293089, 296.08544
23, 38, 2, -0.0264205, 324.9469
23, 39, 2, -0.0250785, 340.41431
23, 40, 2, -0.0240299, 353.58911
23, 41, 2, -0.0224827, 375.09269
23, 42, 2, -0.0214087, 391.67716
23, 43, 2, -0.0203913, 408.8575
23, 47, 2, -0.0163276, 496.77862
23, 50, 2, -0.0143801, 554.80914
23, 53, 2, -0.0131719, 598.58678
23, 60, 2, -0.00941495, 799.34903
23, 63, 2, -0.00839863, 881.44924
23, 67, 2, -0.00728925, 994.70258
23, 71, 2, -0.00623085, 1136.88882
23, 82, 2, -0.0043561, 1539.88075
23, 104, 2, -0.00234857, 2591.94086
27, 1, 1, -0.302134, 14.71252
27, 1, 2, -0.331697, 3.09689
27, 2, 1, -0.23087, 33.83204
27, 2, 2, -0.326902, 6.22799
27, 3, 2, -0.319218, 9.42642
27, 4, 1, -0.0888236, 120.38293
27, 4, 2, -0.309058, 12.72314
27, 5, 2, -0.296924, 16.14623
27, 6, 1, -0.0352959, 293.6862
27, 6, 2, -0.283347, 19.72017
27, 7, 1, -0.0212428, 462.94436
27, 7, 2, -0.268845, 23.46536
27, 8, 2, -0.253887, 27.39731
27, 9, 2, -0.238878, 31.52499
27, 10, 2, -0.224164, 35.84611
27, 11, 2, -0.21007, 40.33156
27, 12, 2, -0.197064, 44.85721
27, 13, 2, -0.186787, 48.75216
27, 14, 2, -0.163784, 58.85294
27, 15, 2, -0.155105, 63.28476
27, 16, 2, -0.145184, 68.8891
27, 17, 2, -0.135561, 74.98606
27, 18, 2, -0.126512, 81.44208
27, 19, 2, -0.118096, 88.21335
27, 20, 2, -0.110317, 95.27327
27, 21, 2, -0.103173, 102.58119
27, 22, 2, -0.096752, 109.96248
